,ImagePath,Category
1444,C:/Anaconda/image/train\5\5_84013859.jpg,5
1445,C:/Anaconda/image/train\5\5_84013953.jpg,5
1446,C:/Anaconda/image/train\5\5_84015671.jpg,5
1447,C:/Anaconda/image/train\5\5_84015765.jpg,5
1448,C:/Anaconda/image/train\5\5_84017593.jpg,5
1449,C:/Anaconda/image/train\5\5_84017609.jpg,5
1450,C:/Anaconda/image/train\5\5_84019484.jpg,5
1451,C:/Anaconda/image/train\5\5_84022218.jpg,5
1452,C:/Anaconda/image/train\5\5_84024031.jpg,5
1453,C:/Anaconda/image/train\5\5_84024109.jpg,5
1454,C:/Anaconda/image/train\5\5_84024125.jpg,5
1455,C:/Anaconda/image/train\5\5_84026203.jpg,5
1456,C:/Anaconda/image/train\5\5_84026218.jpg,5
1457,C:/Anaconda/image/train\5\5_84028218.jpg,5
1458,C:/Anaconda/image/train\5\5_84030203.jpg,5
1459,C:/Anaconda/image/train\5\5_84034015.jpg,5
1460,C:/Anaconda/image/train\5\5_84037656.jpg,5
1461,C:/Anaconda/image/train\5\5_84039953.jpg,5
1462,C:/Anaconda/image/train\5\5_84040015.jpg,5
1463,C:/Anaconda/image/train\5\5_84041671.jpg,5
1464,C:/Anaconda/image/train\5\5_84043343.jpg,5
1465,C:/Anaconda/image/train\5\5_84043390.jpg,5
1466,C:/Anaconda/image/train\5\5_84045250.jpg,5
1467,C:/Anaconda/image/train\5\5_84045281.jpg,5
1468,C:/Anaconda/image/train\5\5_84047375.jpg,5
1469,C:/Anaconda/image/train\5\5_84049171.jpg,5
1470,C:/Anaconda/image/train\5\5_84049218.jpg,5
1471,C:/Anaconda/image/train\5\5_84051406.jpg,5
1472,C:/Anaconda/image/train\5\5_84053390.jpg,5
1473,C:/Anaconda/image/train\5\5_84055187.jpg,5
1474,C:/Anaconda/image/train\5\5_84055203.jpg,5
1475,C:/Anaconda/image/train\5\5_84056937.jpg,5
1476,C:/Anaconda/image/train\5\5_84058656.jpg,5
1477,C:/Anaconda/image/train\5\5_84201953.jpg,5
1478,C:/Anaconda/image/train\5\5_84203531.jpg,5
1479,C:/Anaconda/image/train\5\5_84206578.jpg,5
1480,C:/Anaconda/image/train\5\5_84208109.jpg,5
1481,C:/Anaconda/image/train\5\5_84209765.jpg,5
1482,C:/Anaconda/image/train\5\5_84212796.jpg,5
1483,C:/Anaconda/image/train\5\5_84214328.jpg,5
1484,C:/Anaconda/image/train\5\5_84215000.jpg,5
1485,C:/Anaconda/image/train\5\5_84215765.jpg,5
1486,C:/Anaconda/image/train\5\5_84217546.jpg,5
1487,C:/Anaconda/image/train\5\5_84219203.jpg,5
1488,C:/Anaconda/image/train\5\5_84220640.jpg,5
1489,C:/Anaconda/image/train\5\5_84222375.jpg,5
1490,C:/Anaconda/image/train\5\5_84223828.jpg,5
1491,C:/Anaconda/image/train\5\5_84225375.jpg,5
1492,C:/Anaconda/image/train\5\5_84226937.jpg,5
1493,C:/Anaconda/image/train\5\5_84229187.jpg,5
1494,C:/Anaconda/image/train\5\5_84229890.jpg,5
1495,C:/Anaconda/image/train\5\5_84230718.jpg,5
1496,C:/Anaconda/image/train\5\5_84232218.jpg,5
1497,C:/Anaconda/image/train\5\5_84233718.jpg,5
1498,C:/Anaconda/image/train\5\5_84235250.jpg,5
1499,C:/Anaconda/image/train\5\5_84237187.jpg,5
1500,C:/Anaconda/image/train\5\5_84237953.jpg,5
1501,C:/Anaconda/image/train\5\5_84238875.jpg,5
1502,C:/Anaconda/image/train\5\5_84240562.jpg,5
1503,C:/Anaconda/image/train\5\5_84241281.jpg,5
1504,C:/Anaconda/image/train\5\5_84242265.jpg,5
1505,C:/Anaconda/image/train\5\5_84243968.jpg,5
1506,C:/Anaconda/image/train\5\5_84245500.jpg,5
1507,C:/Anaconda/image/train\5\5_84247296.jpg,5
1508,C:/Anaconda/image/train\5\5_84249296.jpg,5
1509,C:/Anaconda/image/train\5\5_84250953.jpg,5
1510,C:/Anaconda/image/train\5\5_84252531.jpg,5
1511,C:/Anaconda/image/train\5\5_84255625.jpg,5
1512,C:/Anaconda/image/train\5\5_84257203.jpg,5
1513,C:/Anaconda/image/train\5\5_84259468.jpg,5
1514,C:/Anaconda/image/train\5\5_84260281.jpg,5
1515,C:/Anaconda/image/train\5\5_84262500.jpg,5
1516,C:/Anaconda/image/train\5\5_84264234.jpg,5
1517,C:/Anaconda/image/train\5\5_8_1018_1002_61327239.jpg,5
1518,C:/Anaconda/image/train\5\5_8_1020_1004_61327239.jpg,5
1519,C:/Anaconda/image/train\5\5_8_1023_1007_61327239.jpg,5
1520,C:/Anaconda/image/train\5\5_8_1024_1008_61327239.jpg,5
1521,C:/Anaconda/image/train\5\5_8_1025_1009_61327239.jpg,5
1522,C:/Anaconda/image/train\5\5_8_20140722-00200001.jpg,5
1523,C:/Anaconda/image/train\5\5_8_20140722-00200019.jpg,5
1524,C:/Anaconda/image/train\5\5_9_1022_1006_61327239.jpg,5
1525,C:/Anaconda/image/train\5\5_9_1023_1007_61327239.jpg,5
1526,C:/Anaconda/image/train\5\5_9_1025_1009_61327239.jpg,5
1527,C:/Anaconda/image/train\5\5_9_20140722-00200001.jpg,5
1528,C:/Anaconda/image/train\5\5_9_20140722-00200002.jpg,5
1529,C:/Anaconda/image/train\5\5_9_20140722-00200020.jpg,5
1530,C:/Anaconda/image/train\6\6_10_1017_1001_61327239.jpg,6
1531,C:/Anaconda/image/train\6\6_10_1018_1002_61327239.jpg,6
1532,C:/Anaconda/image/train\6\6_10_1019_1003_61327239.jpg,6
1533,C:/Anaconda/image/train\6\6_10_1021_1005_61327239.jpg,6
1534,C:/Anaconda/image/train\6\6_10_1023_1007_61327239.jpg,6
1535,C:/Anaconda/image/train\6\6_10_1024_1008_61327239.jpg,6
1536,C:/Anaconda/image/train\6\6_10_1025_1009_61327239.jpg,6
1537,C:/Anaconda/image/train\6\6_10_20140722-00200001.jpg,6
1538,C:/Anaconda/image/train\6\6_10_20140722-00200002.jpg,6
1539,C:/Anaconda/image/train\6\6_10_20140722-00200020.jpg,6
1540,C:/Anaconda/image/train\6\6_11_1017_1001_61327239.jpg,6
1541,C:/Anaconda/image/train\6\6_11_1019_1003_61327239.jpg,6
1542,C:/Anaconda/image/train\6\6_11_1020_1004_61327239.jpg,6
1543,C:/Anaconda/image/train\6\6_11_1021_1005_61327239.jpg,6
1544,C:/Anaconda/image/train\6\6_11_1022_1006_61327239.jpg,6
1545,C:/Anaconda/image/train\6\6_11_1023_1007_61327239.jpg,6
1546,C:/Anaconda/image/train\6\6_11_1024_1008_61327239.jpg,6
1547,C:/Anaconda/image/train\6\6_11_1025_1009_61327239.jpg,6
1548,C:/Anaconda/image/train\6\6_11_20140722-00200001.jpg,6
1549,C:/Anaconda/image/train\6\6_11_20140722-00200002.jpg,6
1550,C:/Anaconda/image/train\6\6_12_1018_1002_61327239.jpg,6
1551,C:/Anaconda/image/train\6\6_12_1019_1003_61327239.jpg,6
1552,C:/Anaconda/image/train\6\6_12_1020_1004_61327239.jpg,6
1553,C:/Anaconda/image/train\6\6_12_1021_1005_61327239.jpg,6
1554,C:/Anaconda/image/train\6\6_12_1023_1007_61327239.jpg,6
1555,C:/Anaconda/image/train\6\6_12_1024_1008_61327239.jpg,6
1556,C:/Anaconda/image/train\6\6_12_1025_1009_61327239.jpg,6
1557,C:/Anaconda/image/train\6\6_12_20140722-00200001.jpg,6
1558,C:/Anaconda/image/train\6\6_12_20140722-00200002.jpg,6
1559,C:/Anaconda/image/train\6\6_2_1017_1001_61327239.jpg,6
1560,C:/Anaconda/image/train\6\6_2_1018_1002_61327239.jpg,6
1561,C:/Anaconda/image/train\6\6_2_1020_1004_61327239.jpg,6
1562,C:/Anaconda/image/train\6\6_2_1021_1005_61327239.jpg,6
1563,C:/Anaconda/image/train\6\6_2_1022_1006_61327239.jpg,6
1564,C:/Anaconda/image/train\6\6_2_1025_1009_61327239.jpg,6
1565,C:/Anaconda/image/train\6\6_2_20140722-00200001.jpg,6
1566,C:/Anaconda/image/train\6\6_2_20140722-00200002.jpg,6
1567,C:/Anaconda/image/train\6\6_2_20140722-00200003.jpg,6
1568,C:/Anaconda/image/train\6\6_2_20140722-00200004.jpg,6
1569,C:/Anaconda/image/train\6\6_2_20140722-00200005.jpg,6
1570,C:/Anaconda/image/train\6\6_2_20140722-00200006.jpg,6
1571,C:/Anaconda/image/train\6\6_2_20140722-00200010.jpg,6
1572,C:/Anaconda/image/train\6\6_2_20140722-00200011.jpg,6
1573,C:/Anaconda/image/train\6\6_2_20140722-00200012.jpg,6
1574,C:/Anaconda/image/train\6\6_2_20140722-00200015.jpg,6
1575,C:/Anaconda/image/train\6\6_2_20140722-00200017.jpg,6
1576,C:/Anaconda/image/train\6\6_2_20140722-00200018.jpg,6
1577,C:/Anaconda/image/train\6\6_2_20140722-00200019.jpg,6
1578,C:/Anaconda/image/train\6\6_3_1017_1001_61327239.jpg,6
1579,C:/Anaconda/image/train\6\6_3_1019_1003_61327239.jpg,6
1580,C:/Anaconda/image/train\6\6_3_1020_1004_61327239.jpg,6
1581,C:/Anaconda/image/train\6\6_3_1021_1005_61327239.jpg,6
1582,C:/Anaconda/image/train\6\6_3_1023_1007_61327239.jpg,6
1583,C:/Anaconda/image/train\6\6_3_1024_1008_61327239.jpg,6
1584,C:/Anaconda/image/train\6\6_3_1025_1009_61327239.jpg,6
1585,C:/Anaconda/image/train\6\6_3_20140722-00200002.jpg,6
1586,C:/Anaconda/image/train\6\6_3_20140722-00200004.jpg,6
1587,C:/Anaconda/image/train\6\6_3_20140722-00200005.jpg,6
1588,C:/Anaconda/image/train\6\6_3_20140722-00200006.jpg,6
1589,C:/Anaconda/image/train\6\6_3_20140722-00200008.jpg,6
1590,C:/Anaconda/image/train\6\6_3_20140722-00200010.jpg,6
1591,C:/Anaconda/image/train\6\6_3_20140722-00200011.jpg,6
1592,C:/Anaconda/image/train\6\6_3_20140722-00200015.jpg,6
1593,C:/Anaconda/image/train\6\6_3_20140722-00200017.jpg,6
1594,C:/Anaconda/image/train\6\6_3_20140722-00200018.jpg,6
1595,C:/Anaconda/image/train\6\6_3_20140722-00200019.jpg,6
1596,C:/Anaconda/image/train\6\6_3_20140722-00200020.jpg,6
1597,C:/Anaconda/image/train\6\6_4_1017_1001_61327239.jpg,6
1598,C:/Anaconda/image/train\6\6_4_1019_1003_61327239.jpg,6
1599,C:/Anaconda/image/train\6\6_4_1022_1006_61327239.jpg,6
1600,C:/Anaconda/image/train\6\6_4_1023_1007_61327239.jpg,6
1601,C:/Anaconda/image/train\6\6_4_1025_1009_61327239.jpg,6
1602,C:/Anaconda/image/train\6\6_4_20140722-00200001.jpg,6
1603,C:/Anaconda/image/train\6\6_4_20140722-00200004.jpg,6
1604,C:/Anaconda/image/train\6\6_4_20140722-00200006.jpg,6
1605,C:/Anaconda/image/train\6\6_4_20140722-00200010.jpg,6
1606,C:/Anaconda/image/train\6\6_4_20140722-00200015.jpg,6
1607,C:/Anaconda/image/train\6\6_4_20140722-00200018.jpg,6
1608,C:/Anaconda/image/train\6\6_4_20140722-00200019.jpg,6
1609,C:/Anaconda/image/train\6\6_4_20140722-00200020.jpg,6
1610,C:/Anaconda/image/train\6\6_5_1019_1003_61327239.jpg,6
1611,C:/Anaconda/image/train\6\6_5_1020_1004_61327239.jpg,6
1612,C:/Anaconda/image/train\6\6_5_1021_1005_61327239.jpg,6
1613,C:/Anaconda/image/train\6\6_5_1022_1006_61327239.jpg,6
1614,C:/Anaconda/image/train\6\6_5_1023_1007_61327239.jpg,6
1615,C:/Anaconda/image/train\6\6_5_1025_1009_61327239.jpg,6
1616,C:/Anaconda/image/train\6\6_5_20140722-00200001.jpg,6
1617,C:/Anaconda/image/train\6\6_5_20140722-00200002.jpg,6
1618,C:/Anaconda/image/train\6\6_5_20140722-00200004.jpg,6
1619,C:/Anaconda/image/train\6\6_5_20140722-00200005.jpg,6
1620,C:/Anaconda/image/train\6\6_5_20140722-00200006.jpg,6
1621,C:/Anaconda/image/train\6\6_5_20140722-00200010.jpg,6
1622,C:/Anaconda/image/train\6\6_5_20140722-00200011.jpg,6
1623,C:/Anaconda/image/train\6\6_5_20140722-00200012.jpg,6
1624,C:/Anaconda/image/train\6\6_5_20140722-00200015.jpg,6
1625,C:/Anaconda/image/train\6\6_5_20140722-00200017.jpg,6
1626,C:/Anaconda/image/train\6\6_5_20140722-00200019.jpg,6
1627,C:/Anaconda/image/train\6\6_5_20140722-00200020.jpg,6
1628,C:/Anaconda/image/train\6\6_6_1017_1001_61327239.jpg,6
1629,C:/Anaconda/image/train\6\6_6_1018_1002_61327239.jpg,6
1630,C:/Anaconda/image/train\6\6_6_1019_1003_61327239.jpg,6
1631,C:/Anaconda/image/train\6\6_6_1020_1004_61327239.jpg,6
1632,C:/Anaconda/image/train\6\6_6_1022_1006_61327239.jpg,6
1633,C:/Anaconda/image/train\6\6_6_1024_1008_61327239.jpg,6
1634,C:/Anaconda/image/train\6\6_6_20140722-00200002.jpg,6
1635,C:/Anaconda/image/train\6\6_6_20140722-00200004.jpg,6
1636,C:/Anaconda/image/train\6\6_6_20140722-00200005.jpg,6
1637,C:/Anaconda/image/train\6\6_6_20140722-00200019.jpg,6
1638,C:/Anaconda/image/train\6\6_6_20140722-00200020.jpg,6
1639,C:/Anaconda/image/train\6\6_7_1017_1001_61327239.jpg,6
1640,C:/Anaconda/image/train\6\6_7_1018_1002_61327239.jpg,6
1641,C:/Anaconda/image/train\6\6_7_1019_1003_61327239.jpg,6
1642,C:/Anaconda/image/train\6\6_7_1020_1004_61327239.jpg,6
1643,C:/Anaconda/image/train\6\6_7_1021_1005_61327239.jpg,6
1644,C:/Anaconda/image/train\6\6_7_1022_1006_61327239.jpg,6
1645,C:/Anaconda/image/train\6\6_7_1023_1007_61327239.jpg,6
1646,C:/Anaconda/image/train\6\6_7_1024_1008_61327239.jpg,6
1647,C:/Anaconda/image/train\6\6_7_20140722-00200001.jpg,6
1648,C:/Anaconda/image/train\6\6_7_20140722-00200002.jpg,6
1649,C:/Anaconda/image/train\6\6_7_20140722-00200019.jpg,6
1650,C:/Anaconda/image/train\6\6_7_20140722-00200020.jpg,6
1651,C:/Anaconda/image/train\6\6_83928000.jpg,6
1652,C:/Anaconda/image/train\6\6_83928046.jpg,6
1653,C:/Anaconda/image/train\6\6_83929937.jpg,6
1654,C:/Anaconda/image/train\6\6_83931703.jpg,6
1655,C:/Anaconda/image/train\6\6_83933703.jpg,6
1656,C:/Anaconda/image/train\6\6_83935515.jpg,6
1657,C:/Anaconda/image/train\6\6_83935578.jpg,6
1658,C:/Anaconda/image/train\6\6_83937640.jpg,6
1659,C:/Anaconda/image/train\6\6_83939265.jpg,6
1660,C:/Anaconda/image/train\6\6_83941406.jpg,6
1661,C:/Anaconda/image/train\6\6_83943062.jpg,6
1662,C:/Anaconda/image/train\6\6_83943984.jpg,6
1663,C:/Anaconda/image/train\6\6_83946296.jpg,6
1664,C:/Anaconda/image/train\6\6_83948484.jpg,6
1665,C:/Anaconda/image/train\6\6_83950640.jpg,6
1666,C:/Anaconda/image/train\6\6_83951625.jpg,6
1667,C:/Anaconda/image/train\6\6_83954218.jpg,6
1668,C:/Anaconda/image/train\6\6_83955953.jpg,6
1669,C:/Anaconda/image/train\6\6_83957484.jpg,6
1670,C:/Anaconda/image/train\6\6_83958437.jpg,6
1671,C:/Anaconda/image/train\6\6_83965218.jpg,6
1672,C:/Anaconda/image/train\6\6_83966140.jpg,6
1673,C:/Anaconda/image/train\6\6_83966171.jpg,6
1674,C:/Anaconda/image/train\6\6_83968640.jpg,6
1675,C:/Anaconda/image/train\6\6_83970671.jpg,6
1676,C:/Anaconda/image/train\6\6_83972750.jpg,6
1677,C:/Anaconda/image/train\6\6_83974828.jpg,6
1678,C:/Anaconda/image/train\6\6_83976765.jpg,6
1679,C:/Anaconda/image/train\6\6_83978531.jpg,6
1680,C:/Anaconda/image/train\6\6_83978562.jpg,6
1681,C:/Anaconda/image/train\6\6_83980312.jpg,6
1682,C:/Anaconda/image/train\6\6_83980406.jpg,6
1683,C:/Anaconda/image/train\6\6_83982281.jpg,6
1684,C:/Anaconda/image/train\6\6_83986421.jpg,6
1685,C:/Anaconda/image/train\6\6_83988265.jpg,6
1686,C:/Anaconda/image/train\6\6_83990421.jpg,6
1687,C:/Anaconda/image/train\6\6_83992265.jpg,6
1688,C:/Anaconda/image/train\6\6_83992343.jpg,6
1689,C:/Anaconda/image/train\6\6_83994093.jpg,6
1690,C:/Anaconda/image/train\6\6_83994203.jpg,6
1691,C:/Anaconda/image/train\6\6_83996156.jpg,6
1692,C:/Anaconda/image/train\6\6_83997921.jpg,6
1693,C:/Anaconda/image/train\6\6_83998000.jpg,6
1694,C:/Anaconda/image/train\6\6_84000203.jpg,6
1695,C:/Anaconda/image/train\6\6_84002109.jpg,6
1696,C:/Anaconda/image/train\6\6_84004390.jpg,6
1697,C:/Anaconda/image/train\6\6_84004421.jpg,6
1698,C:/Anaconda/image/train\6\6_84006921.jpg,6
1699,C:/Anaconda/image/train\6\6_84011984.jpg,6
1700,C:/Anaconda/image/train\6\6_84013953.jpg,6
1701,C:/Anaconda/image/train\6\6_84015781.jpg,6
1702,C:/Anaconda/image/train\6\6_84017609.jpg,6
1703,C:/Anaconda/image/train\6\6_84022234.jpg,6
1704,C:/Anaconda/image/train\6\6_84024125.jpg,6
1705,C:/Anaconda/image/train\6\6_84026218.jpg,6
1706,C:/Anaconda/image/train\6\6_84028218.jpg,6
1707,C:/Anaconda/image/train\6\6_84030156.jpg,6
1708,C:/Anaconda/image/train\6\6_84030234.jpg,6
1709,C:/Anaconda/image/train\6\6_84033968.jpg,6
1710,C:/Anaconda/image/train\6\6_84034015.jpg,6
1711,C:/Anaconda/image/train\6\6_84035781.jpg,6
1712,C:/Anaconda/image/train\6\6_84037656.jpg,6
1713,C:/Anaconda/image/train\6\6_84039937.jpg,6
1714,C:/Anaconda/image/train\6\6_84040015.jpg,6
1715,C:/Anaconda/image/train\6\6_84041671.jpg,6
1716,C:/Anaconda/image/train\6\6_84043390.jpg,6
1717,C:/Anaconda/image/train\6\6_84045296.jpg,6
1718,C:/Anaconda/image/train\6\6_84047390.jpg,6
1719,C:/Anaconda/image/train\6\6_84049218.jpg,6
1720,C:/Anaconda/image/train\6\6_84051406.jpg,6
1721,C:/Anaconda/image/train\6\6_84053421.jpg,6
1722,C:/Anaconda/image/train\6\6_84055203.jpg,6
1723,C:/Anaconda/image/train\6\6_84058640.jpg,6
1724,C:/Anaconda/image/train\6\6_84058656.jpg,6
1725,C:/Anaconda/image/train\6\6_84060765.jpg,6
1726,C:/Anaconda/image/train\6\6_84212000.jpg,6
1727,C:/Anaconda/image/train\6\6_84219187.jpg,6
1728,C:/Anaconda/image/train\6\6_84229109.jpg,6
1729,C:/Anaconda/image/train\6\6_84230687.jpg,6
1730,C:/Anaconda/image/train\6\6_84258703.jpg,6
1731,C:/Anaconda/image/train\6\6_8_1017_1001_61327239.jpg,6
1732,C:/Anaconda/image/train\6\6_8_1018_1002_61327239.jpg,6
1733,C:/Anaconda/image/train\6\6_8_1019_1003_61327239.jpg,6
1734,C:/Anaconda/image/train\6\6_8_1020_1004_61327239.jpg,6
1735,C:/Anaconda/image/train\6\6_8_1021_1005_61327239.jpg,6
1736,C:/Anaconda/image/train\6\6_8_1024_1008_61327239.jpg,6
1737,C:/Anaconda/image/train\6\6_8_20140722-00200001.jpg,6
1738,C:/Anaconda/image/train\6\6_8_20140722-00200002.jpg,6
1739,C:/Anaconda/image/train\6\6_8_20140722-00200020.jpg,6
1740,C:/Anaconda/image/train\6\6_9_1019_1003_61327239.jpg,6
1741,C:/Anaconda/image/train\6\6_9_1020_1004_61327239.jpg,6
1742,C:/Anaconda/image/train\6\6_9_1021_1005_61327239.jpg,6
1743,C:/Anaconda/image/train\6\6_9_1022_1006_61327239.jpg,6
1744,C:/Anaconda/image/train\6\6_9_1023_1007_61327239.jpg,6
1745,C:/Anaconda/image/train\6\6_9_1024_1008_61327239.jpg,6
1746,C:/Anaconda/image/train\6\6_9_1025_1009_61327239.jpg,6
1747,C:/Anaconda/image/train\6\6_9_20140722-00200001.jpg,6
1748,C:/Anaconda/image/train\6\6_9_20140722-00200002.jpg,6
1749,C:/Anaconda/image/train\6\6_9_20140722-00200019.jpg,6
1750,C:/Anaconda/image/train\6\6_9_20140722-00200020.jpg,6
1751,C:/Anaconda/image/train\7\7_10_1017_1001_61327239.jpg,7
1752,C:/Anaconda/image/train\7\7_10_1018_1002_61327239.jpg,7
1753,C:/Anaconda/image/train\7\7_10_1019_1003_61327239.jpg,7
1754,C:/Anaconda/image/train\7\7_10_1020_1004_61327239.jpg,7
1755,C:/Anaconda/image/train\7\7_10_1021_1005_61327239.jpg,7
1756,C:/Anaconda/image/train\7\7_10_1022_1006_61327239.jpg,7
1757,C:/Anaconda/image/train\7\7_10_1023_1007_61327239.jpg,7
1758,C:/Anaconda/image/train\7\7_10_1024_1008_61327239.jpg,7
1759,C:/Anaconda/image/train\7\7_10_1025_1009_61327239.jpg,7
1760,C:/Anaconda/image/train\7\7_10_20140722-00200001.jpg,7
1761,C:/Anaconda/image/train\7\7_10_20140722-00200002.jpg,7
1762,C:/Anaconda/image/train\7\7_11_1017_1001_61327239.jpg,7
1763,C:/Anaconda/image/train\7\7_11_1018_1002_61327239.jpg,7
1764,C:/Anaconda/image/train\7\7_11_1019_1003_61327239.jpg,7
1765,C:/Anaconda/image/train\7\7_11_1020_1004_61327239.jpg,7
1766,C:/Anaconda/image/train\7\7_11_1021_1005_61327239.jpg,7
1767,C:/Anaconda/image/train\7\7_11_1022_1006_61327239.jpg,7
1768,C:/Anaconda/image/train\7\7_11_1023_1007_61327239.jpg,7
1769,C:/Anaconda/image/train\7\7_11_1024_1008_61327239.jpg,7
1770,C:/Anaconda/image/train\7\7_11_1025_1009_61327239.jpg,7
1771,C:/Anaconda/image/train\7\7_11_20140722-00200001.jpg,7
1772,C:/Anaconda/image/train\7\7_11_20140722-00200002.jpg,7
1773,C:/Anaconda/image/train\7\7_12_1017_1001_61327239.jpg,7
1774,C:/Anaconda/image/train\7\7_12_1018_1002_61327239.jpg,7
1775,C:/Anaconda/image/train\7\7_12_1019_1003_61327239.jpg,7
1776,C:/Anaconda/image/train\7\7_12_1020_1004_61327239.jpg,7
1777,C:/Anaconda/image/train\7\7_12_1021_1005_61327239.jpg,7
1778,C:/Anaconda/image/train\7\7_12_1022_1006_61327239.jpg,7
1779,C:/Anaconda/image/train\7\7_12_1023_1007_61327239.jpg,7
1780,C:/Anaconda/image/train\7\7_12_1024_1008_61327239.jpg,7
1781,C:/Anaconda/image/train\7\7_12_1025_1009_61327239.jpg,7
1782,C:/Anaconda/image/train\7\7_12_20140722-00200001.jpg,7
1783,C:/Anaconda/image/train\7\7_2_1018_1002_61327239.jpg,7
1784,C:/Anaconda/image/train\7\7_2_1019_1003_61327239.jpg,7
1785,C:/Anaconda/image/train\7\7_2_1020_1004_61327239.jpg,7
1786,C:/Anaconda/image/train\7\7_2_1021_1005_61327239.jpg,7
1787,C:/Anaconda/image/train\7\7_2_1022_1006_61327239.jpg,7
1788,C:/Anaconda/image/train\7\7_2_20140722-00200001.jpg,7
1789,C:/Anaconda/image/train\7\7_2_20140722-00200002.jpg,7
1790,C:/Anaconda/image/train\7\7_2_20140722-00200003.jpg,7
1791,C:/Anaconda/image/train\7\7_2_20140722-00200004.jpg,7
1792,C:/Anaconda/image/train\7\7_2_20140722-00200005.jpg,7
1793,C:/Anaconda/image/train\7\7_2_20140722-00200008.jpg,7
1794,C:/Anaconda/image/train\7\7_2_20140722-00200010.jpg,7
1795,C:/Anaconda/image/train\7\7_2_20140722-00200011.jpg,7
1796,C:/Anaconda/image/train\7\7_2_20140722-00200012.jpg,7
1797,C:/Anaconda/image/train\7\7_2_20140722-00200015.jpg,7
1798,C:/Anaconda/image/train\7\7_2_20140722-00200017.jpg,7
1799,C:/Anaconda/image/train\7\7_2_20140722-00200018.jpg,7
1800,C:/Anaconda/image/train\7\7_2_20140722-00200019.jpg,7
1801,C:/Anaconda/image/train\7\7_3_1017_1001_61327239.jpg,7
1802,C:/Anaconda/image/train\7\7_3_1019_1003_61327239.jpg,7
1803,C:/Anaconda/image/train\7\7_3_1020_1004_61327239.jpg,7
1804,C:/Anaconda/image/train\7\7_3_1021_1005_61327239.jpg,7
1805,C:/Anaconda/image/train\7\7_3_1022_1006_61327239.jpg,7
1806,C:/Anaconda/image/train\7\7_3_1023_1007_61327239.jpg,7
1807,C:/Anaconda/image/train\7\7_3_1025_1009_61327239.jpg,7
1808,C:/Anaconda/image/train\7\7_3_20140722-00200002.jpg,7
1809,C:/Anaconda/image/train\7\7_3_20140722-00200004.jpg,7
1810,C:/Anaconda/image/train\7\7_3_20140722-00200006.jpg,7
1811,C:/Anaconda/image/train\7\7_3_20140722-00200008.jpg,7
1812,C:/Anaconda/image/train\7\7_3_20140722-00200010.jpg,7
1813,C:/Anaconda/image/train\7\7_3_20140722-00200011.jpg,7
1814,C:/Anaconda/image/train\7\7_3_20140722-00200015.jpg,7
1815,C:/Anaconda/image/train\7\7_3_20140722-00200018.jpg,7
1816,C:/Anaconda/image/train\7\7_3_20140722-00200020.jpg,7
1817,C:/Anaconda/image/train\7\7_4_1017_1001_61327239.jpg,7
1818,C:/Anaconda/image/train\7\7_4_1018_1002_61327239.jpg,7
1819,C:/Anaconda/image/train\7\7_4_1019_1003_61327239.jpg,7
1820,C:/Anaconda/image/train\7\7_4_1022_1006_61327239.jpg,7
1821,C:/Anaconda/image/train\7\7_4_20140722-00200010.jpg,7
1822,C:/Anaconda/image/train\7\7_4_20140722-00200020.jpg,7
1823,C:/Anaconda/image/train\7\7_5_1017_1001_61327239.jpg,7
1824,C:/Anaconda/image/train\7\7_5_1018_1002_61327239.jpg,7
1825,C:/Anaconda/image/train\7\7_5_1021_1005_61327239.jpg,7
1826,C:/Anaconda/image/train\7\7_5_1022_1006_61327239.jpg,7
1827,C:/Anaconda/image/train\7\7_5_1025_1009_61327239.jpg,7
1828,C:/Anaconda/image/train\7\7_5_20140722-00200002.jpg,7
1829,C:/Anaconda/image/train\7\7_5_20140722-00200004.jpg,7
1830,C:/Anaconda/image/train\7\7_5_20140722-00200005.jpg,7
1831,C:/Anaconda/image/train\7\7_5_20140722-00200006.jpg,7
1832,C:/Anaconda/image/train\7\7_5_20140722-00200010.jpg,7
1833,C:/Anaconda/image/train\7\7_5_20140722-00200012.jpg,7
1834,C:/Anaconda/image/train\7\7_5_20140722-00200015.jpg,7
1835,C:/Anaconda/image/train\7\7_5_20140722-00200017.jpg,7
1836,C:/Anaconda/image/train\7\7_5_20140722-00200019.jpg,7
1837,C:/Anaconda/image/train\7\7_5_20140722-00200020.jpg,7
